date,SWISS PERFORMANCE INDEX - TOT RETURN IND
2022-04-28,15520.21
2022-04-29,15603.08
2022-05-02,15406.15
2022-05-03,15428.3
2022-05-04,15274.91
2022-05-05,15265.84
2022-05-06,15074.65
2022-05-09,14691.39
2022-05-10,14800.04
2022-05-11,14841.26
2022-05-12,14781.05
2022-05-13,14982.04
2022-05-16,15001.59
2022-05-17,15076.84
2022-05-18,14859.42
2022-05-19,14507.66
2022-05-20,14530.44
2022-05-23,14719.65
2022-05-24,14702.53
2022-05-25,14708.47
2022-05-26,14708.47
2022-05-27,14941.43
2022-05-30,15072.36
2022-05-31,14918.98
2022-06-01,14760.07
2022-06-02,14830.45
2022-06-03,14802.16
2022-06-06,14802.16
2022-06-07,14800.13
2022-06-08,14708.64
2022-06-09,14525.23
2022-06-10,14246.11
2022-06-13,13991.38
2022-06-14,13763.66
2022-06-15,13870.29
2022-06-16,13462.99
2022-06-17,13460.41
2022-06-20,13504.2
2022-06-21,13509.84
2022-06-22,13575.73
2022-06-23,13491.03
2022-06-24,13945.94
2022-06-27,14045.97
2022-06-28,13926.57
2022-06-29,13921.37
2022-06-30,13834.34
2022-07-01,13879.13
2022-07-04,13994.33
2022-07-05,13797.24
2022-07-06,13982.1
2022-07-07,14115.99
2022-07-08,14206.73
2022-07-11,14204.85
2022-07-12,14249.34
2022-07-13,14058.15
2022-07-14,13929.35
2022-07-15,14161.74
2022-07-18,14205.31
2022-07-19,14330.14
2022-07-20,14262.02
2022-07-21,14368.03
2022-07-22,14341.73
2022-07-25,14373.05
2022-07-26,14358.91
2022-07-27,14312.09
2022-07-28,14395.08
2022-07-29,14446.39
2022-08-01,14446.39
2022-08-02,14406.91
2022-08-03,14495.66
2022-08-04,14528.73
2022-08-05,14415.28
2022-08-08,14473.39
2022-08-09,14409.53
2022-08-10,14460.25
2022-08-11,14498.56
2022-08-12,14441.67
2022-08-15,14502.62
2022-08-16,14408.17
2022-08-17,14383.52
2022-08-18,14438.45
2022-08-19,14409.7
2022-08-22,14307.6
2022-08-23,14121.87
2022-08-24,14225.19
2022-08-25,14284.88
2022-08-26,14109.9
2022-08-29,14055.69
2022-08-30,14028.83
2022-08-31,14003.7
2022-09-01,13742.33
2022-09-02,14017.92
2022-09-05,13904.38
2022-09-06,13913.34
2022-09-07,13870.48
2022-09-08,13849.39
2022-09-09,13995.11
2022-09-12,14108.55
2022-09-13,13963.86
2022-09-14,13781.35
2022-09-15,13747.95
2022-09-16,13583.1
2022-09-19,13585.15
2022-09-20,13411.41
2022-09-21,13380.41
2022-09-22,13213.4
2022-09-23,13014.96
2022-09-26,12943.26
2022-09-27,13005.04
2022-09-28,13098.23
2022-09-29,12973.93
2022-09-30,13166.38
2022-10-03,13186.46
2022-10-04,13556.22
2022-10-05,13414.98
2022-10-06,13317.33
2022-10-07,13190.98
2022-10-10,13135.2
2022-10-11,13063.76
2022-10-12,13052.75
2022-10-13,13076.82
2022-10-14,13197.6
2022-10-17,13416.49
2022-10-18,13526.36
2022-10-19,13392.27
2022-10-20,13388.32
2022-10-21,13322.34
2022-10-24,13542.18
2022-10-25,13763.98
2022-10-26,13823.01
2022-10-27,13675.77
2022-10-28,13733.76
2022-10-31,13803.08
2022-11-01,13745.12
2022-11-02,13777.78
2022-11-03,13647.42
2022-11-04,13757.97
2022-11-07,13735.72
2022-11-08,13844.45
2022-11-09,13946.62
2022-11-10,14244.23
2022-11-11,14256.26
2022-11-14,14104.26
2022-11-15,14123.71
2022-11-16,13987.46
2022-11-17,13974.87
2022-11-18,14115.56
2022-11-21,14160.89
2022-11-22,14153.11
2022-11-23,14200.43
2022-11-24,14288.1
2022-11-25,14292.13
2022-11-28,14261.41
2022-11-29,14133.12
2022-11-30,14199.52
2022-12-01,14346.27
2022-12-02,14308.82
2022-12-05,14272.04
2022-12-06,14158.79
2022-12-07,14019.42
2022-12-08,14017.62
2022-12-09,14112.91
2022-12-12,14073.6
2022-12-13,14206.52
2022-12-14,14247.73
2022-12-15,13898.83
2022-12-16,13766.17
2022-12-19,13773.01
2022-12-20,13627.27
2022-12-21,13862.86
2022-12-22,13774.92
2022-12-23,13816.53
2022-12-26,13816.53
2022-12-27,13857.54
2022-12-28,13822.3
2022-12-29,13890.92
2022-12-30,13734.86
2023-01-02,13734.86
2023-01-03,14044.32
2023-01-04,14254.16
2023-01-05,14172.32
2023-01-06,14275.74
2023-01-09,14378.47
2023-01-10,14308.19
2023-01-11,14421.58
2023-01-12,14479.3
2023-01-13,14492.11
2023-01-16,14677.15
2023-01-17,14640.01
2023-01-18,14591.63
2023-01-19,14447.5
2023-01-20,14501.36
2023-01-23,14650.37
2023-01-24,14650.22
2023-01-25,14624.27
2023-01-26,14533.39
2023-01-27,14552.26
2023-01-30,14601.54
2023-01-31,14490.3
2023-02-01,14421.06
2023-02-02,14467.69
2023-02-03,14649.22
2023-02-06,14555.93
2023-02-07,14483.25
2023-02-08,14522.22
2023-02-09,14466.06
2023-02-10,14337.02
2023-02-13,14443.81
2023-02-14,14477.39
2023-02-15,14517.04
2023-02-16,14444.47
2023-02-17,14490.7
2023-02-20,14500.09
2023-02-21,14504.65
2023-02-22,14521.61
2023-02-23,14463.36
2023-02-24,14386.11
2023-02-27,14451.26
2023-02-28,14303.48
2023-03-01,14265.11
2023-03-02,14394.27
2023-03-03,14436.45
2023-03-06,14366.97
2023-03-07,14258.78
2023-03-08,14217.55
2023-03-09,14214.15
2023-03-10,13989.47
2023-03-13,13831.1
2023-03-14,13951.57
2023-03-15,13695.98
2023-03-16,14023.68
2023-03-17,13905.31
2023-03-20,13953.41
2023-03-21,14116.71
2023-03-22,14123.02
2023-03-23,14070.16
2023-03-24,13938.74
2023-03-27,14117.94
2023-03-28,14174.92
2023-03-29,14338.71
2023-03-30,14441.78
2023-03-31,14547.08
2023-04-03,14522.2
2023-04-04,14490.73
2023-04-05,14516.33
2023-04-06,14648.06
2023-04-07,14648.06
2023-04-10,14648.06
2023-04-11,14704.35
2023-04-12,14716.07
2023-04-13,14732.25
2023-04-14,14859.62
2023-04-17,14844.96
2023-04-18,14908.03
2023-04-19,14915.64
2023-04-20,14946.95
2023-04-21,15049.41
2023-04-24,15132.16
2023-04-25,15152.93
2023-04-26,14984.66
2023-04-27,14968.79
2023-04-28,15072.98
2023-05-01,15072.98
2023-05-02,15049.73
2023-05-03,15169.84
2023-05-04,15105.09
2023-05-05,15246.82
2023-05-08,15291.99
2023-05-09,15239.52
2023-05-10,15115.29
2023-05-11,15202
2023-05-12,15247.41
2023-05-15,15269.31
2023-05-16,15186.96
2023-05-17,15075.48
2023-05-18,15075.48
2023-05-19,15254.52
2023-05-22,15227.79
2023-05-23,15117.89
2023-05-24,14967.68
2023-05-25,14908.01
2023-05-26,15066.43
2023-05-29,15066.43
2023-05-30,14875.72
2023-05-31,14788.51
2023-06-01,14880.54
2023-06-02,15075.43
2023-06-05,15017.19
2023-06-06,15083.72
2023-06-07,14939.96
2023-06-08,14883.49
2023-06-09,14829.84
2023-06-12,14918.81
2023-06-13,14949.2
2023-06-14,14891.92
2023-06-15,14918.47
2023-06-16,15006.29
2023-06-19,14881.45
2023-06-20,14765.21
2023-06-21,14705.98
2023-06-22,14713.46
2023-06-23,14753.71
2023-06-26,14657.2
2023-06-27,14659.06
2023-06-28,14728.4
2023-06-29,14710.99
2023-06-30,14861.77
2023-07-03,14786.37
2023-07-04,14792.12
2023-07-05,14741.07
2023-07-06,14482.25
2023-07-07,14377.8
2023-07-10,14432.77
2023-07-11,14485.85
2023-07-12,14572.48
2023-07-13,14597.41
2023-07-14,14700.06
2023-07-17,14539.23
2023-07-18,14682.04
2023-07-19,14699.67
2023-07-20,14759.45
2023-07-21,14764.82
2023-07-24,14740.85
2023-07-25,14814.58
2023-07-26,14756.76
2023-07-27,15004.04
2023-07-28,14943.64
2023-07-31,14927.07
2023-08-01,14927.07
2023-08-02,14790.86
2023-08-03,14636.52
2023-08-04,14657.7
2023-08-07,14666.92
2023-08-08,14598.76
2023-08-09,14629.86
2023-08-10,14726.78
2023-08-11,14623.89
2023-08-14,14654.87
2023-08-15,14495.22
2023-08-16,14498.19
2023-08-17,14353.58
2023-08-18,14301.01
2023-08-21,14307.85
2023-08-22,14345.71
2023-08-23,14455.87
2023-08-24,14462.4
2023-08-25,14443.65
2023-08-28,14538.68
2023-08-29,14637.06
2023-08-30,14614.94
2023-08-31,14664.72
2023-09-01,14596.92
2023-09-04,14575.89
2023-09-05,14460.47
2023-09-06,14425.06
2023-09-07,14492.19
2023-09-08,14429.81
2023-09-11,14460.25
2023-09-12,14456.78
2023-09-13,14432.15
2023-09-14,14566.34
2023-09-15,14676.94
2023-09-18,14551.01
2023-09-19,14514.99
2023-09-20,14646.43
2023-09-21,14559.26
2023-09-22,14462.62
2023-09-25,14449.51
2023-09-26,14349.29
2023-09-27,14253.02
2023-09-28,14287.13
2023-09-29,14368.61
2023-10-02,14240.53
2023-10-03,14108.92
2023-10-04,14084.96
2023-10-05,14119.1
2023-10-06,14162.69
2023-10-09,14134.02
2023-10-10,14365.85
2023-10-11,14434.12
2023-10-12,14356.91
2023-10-13,14240.25
2023-10-16,14235.61
2023-10-17,14154.88
2023-10-18,13970.71
2023-10-19,13701.44
2023-10-20,13568.75
2023-10-23,13551.3
2023-10-24,13603.38
2023-10-25,13624.3
2023-10-26,13562.32
2023-10-27,13508.31
2023-10-30,13576.24
2023-10-31,13616.23
2023-11-01,13747.16
2023-11-02,13899.51
2023-11-03,13894.72
2023-11-06,13881.73
2023-11-07,13867.52
2023-11-08,13894.8
2023-11-09,13971.68
2023-11-10,13860.5
2023-11-13,13899.63
2023-11-14,14097.54
2023-11-15,14096.63
2023-11-16,14014.24
2023-11-17,14124.43
2023-11-20,14114.45
2023-11-21,14154.9
2023-11-22,14212.12
2023-11-23,14228.78
2023-11-24,14267.38
2023-11-27,14191.02
2023-11-28,14105.82
2023-11-29,14177.3
2023-11-30,14236.35
2023-12-01,14261.77
2023-12-04,14310.28
2023-12-05,14336.78
2023-12-06,14374.08
2023-12-07,14329.28
2023-12-08,14468.58
2023-12-11,14528.06
2023-12-12,14546.1
2023-12-13,14586
2023-12-14,14666.74
2023-12-15,14657.38
2023-12-18,14601.03
2023-12-19,14578.66
2023-12-20,14578.38
2023-12-21,14556.73
2023-12-22,14581.43
2023-12-25,14581.43
2023-12-26,14581.43
2023-12-27,14545.78
2023-12-28,14477.36
2023-12-29,14571.23
2024-01-01,14571.23
2024-01-02,14571.23
2024-01-03,14569.83
2024-01-04,14638.85
2024-01-05,14584.24
2024-01-08,14644.59
2024-01-09,14663.68
2024-01-10,14652.96
2024-01-11,14535.04
2024-01-12,14631.17
2024-01-15,14594.6
2024-01-16,14628.23
2024-01-17,14523.78
2024-01-18,14568.83
2024-01-19,14520.58
2024-01-22,14681.85
2024-01-23,14533.04
2024-01-24,14589.71
2024-01-25,14604.2
2024-01-26,14839.12
2024-01-29,14879.75
2024-01-30,14897.74
2024-01-31,14774.5
2024-02-01,14650.45
2024-02-02,14676.63
2024-02-05,14727.73
2024-02-06,14694.64
2024-02-07,14653.74
2024-02-08,14591.23
2024-02-09,14515.69
2024-02-12,14634.74
2024-02-13,14581.33
2024-02-14,14683.78
2024-02-15,14770.96
2024-02-16,14798.96
2024-02-19,14900.36
2024-02-20,14947.78
2024-02-21,14913.69
2024-02-22,14857.56
2024-02-23,14986.9
2024-02-26,14922.98
2024-02-27,14901.7
2024-02-28,14852.66
2024-02-29,14857.71
2024-03-01,14938.2
2024-03-04,14927.02
2024-03-05,14894.46
2024-03-06,15003.63
2024-03-07,15135.28
2024-03-08,15219.62
2024-03-11,15245.28
2024-03-12,15342.63
2024-03-13,15391.94
2024-03-14,15373.41
2024-03-15,15328.51
2024-03-18,15259.42
2024-03-19,15199.6
2024-03-20,15249
2024-03-21,15377.34
2024-03-22,15307.08
2024-03-25,15316.09
2024-03-26,15359.09
2024-03-27,15400.91
2024-03-28,15442.86
2024-03-29,15442.86
2024-04-01,15442.86
2024-04-02,15267.17
2024-04-03,15295.17
2024-04-04,15372.87
2024-04-05,15155.2
2024-04-08,15224.39
2024-04-09,15174.13
2024-04-10,15158.81
2024-04-11,15127.32
2024-04-12,15051.28
2024-04-15,15087.4
2024-04-16,14862.4
2024-04-17,14897.33
2024-04-18,14909.13
2024-04-19,14982.45
2024-04-22,15102.72
2024-04-23,15275.57
2024-04-24,15156.95
2024-04-25,15015.45
2024-04-26,15136.02
2024-04-29,15135.28
2024-04-30,15066.69
2024-05-01,15066.69
2024-05-02,15002.28
2024-05-03,15093.52
2024-05-06,15158.18
2024-05-07,15372.36
2024-05-08,15477.38
2024-05-09,15477.38
2024-05-10,15677.05
2024-05-13,15710.12
2024-05-14,15739.11
2024-05-15,15887.49
2024-05-16,15935.04
2024-05-17,16038.17
2024-05-20,16038.17
2024-05-21,15996.8
2024-05-22,15963.21
2024-05-23,15981.69
2024-05-24,15936.35
2024-05-27,15974.09
2024-05-28,15844.47
2024-05-29,15742.31
2024-05-30,15858.17
2024-05-31,15992.27
2024-06-03,15982.52
2024-06-04,15978.79
2024-06-05,16141.32
2024-06-06,16250.61
2024-06-07,16263.73
2024-06-10,16114.67
2024-06-11,16031.7
2024-06-12,16165.49
2024-06-13,16068.56
2024-06-14,15993.96
2024-06-17,15945.8
2024-06-18,16007
2024-06-19,16018.34
2024-06-20,16118.07
2024-06-21,15969.72
2024-06-24,16137.3
2024-06-25,16037.64
2024-06-26,15947.72
2024-06-27,15941.95
2024-06-28,15919.28
2024-07-01,15989.43
2024-07-02,15955.51
2024-07-03,15998.36
2024-07-04,16072.05
2024-07-05,16013.59
2024-07-08,16058.11
2024-07-09,16033.01
2024-07-10,16168.62
2024-07-11,16292.65
2024-07-12,16416.3
2024-07-15,16291.35
2024-07-16,16283.02
2024-07-17,16355.14
2024-07-18,16260.34
2024-07-19,16153.95
2024-07-22,16325.74
2024-07-23,16301.82
2024-07-24,16212.8
2024-07-25,16083.77
2024-07-26,16246.9
2024-07-29,16214.66
2024-07-30,16303.53
2024-07-31,16356.34
2024-08-01,16356.34
2024-08-02,15810.03
2024-08-05,15376.36
2024-08-06,15346.1
2024-08-07,15765.99
2024-08-08,15740.59
2024-08-09,15791.89
2024-08-12,15798.17
2024-08-13,15860.36
2024-08-14,16058.55
2024-08-15,16161.08
2024-08-16,16203.15
2024-08-19,16312.06
2024-08-20,16289.49
2024-08-21,16274.12
2024-08-22,16345.5
2024-08-23,16399.07
2024-08-26,16389.74
2024-08-27,16317.09
2024-08-28,16380.47
2024-08-29,16469.21
2024-08-30,16504.15
2024-09-02,16514.07
2024-09-03,16378.8
2024-09-04,16161.64
2024-09-05,15989.94
2024-09-06,15826.09
2024-09-09,15929.79
2024-09-10,15905.66
2024-09-11,15854.98
2024-09-12,15927.04
2024-09-13,16006.04
2024-09-16,15957.58
2024-09-17,16021.9
2024-09-18,15945.27
2024-09-19,16069.18
2024-09-20,15893.12
2024-09-23,15934.36
2024-09-24,16035.28
2024-09-25,16172.87
2024-09-26,16276.92
2024-09-27,16323.4
2024-09-30,16241.87
2024-10-01,16131.51
2024-10-02,16170.88
2024-10-03,16042.5
2024-10-04,16033.56
2024-10-07,16042.52
2024-10-08,16031.84
2024-10-09,16168.6
2024-10-10,16117.64
2024-10-11,16211.07
2024-10-14,16339.58
2024-10-15,16270.26
2024-10-16,16224.72
2024-10-17,16350.96
2024-10-18,16394.99
2024-10-21,16310.29
2024-10-22,16194.59
2024-10-23,16163.27
2024-10-24,16192.61
2024-10-25,16205.59
2024-10-28,16283.44
2024-10-29,16096.21
2024-10-30,15937.46
2024-10-31,15711.55
